FIC,Non_FIC
,743
,1
,281
,0
,1216
,0
,242
,0
,0
,4
,19
,38
,0
,0
,28
,32
,39
,56
,3
,194
,1
,137
,0
,35
,0
,13
,0
,73
,0
,15
,0
,0
,0
,29
,0
,42
,1
,44
,14
,1
,2
,1
,9
,1
,1
,0
,11
,0
,113
,646
,32
,13
,9
,28
,0
,88
,0
,0
,1
,1
,0
,0
,18
,1
,1
,12
,0
,5
,0
,3
,0
,196
,0
,3
,2
,0
,43
,2
,79
,2
,17
,0
,4
,0
,39
,2
,0
,456
,1
,173
,1
,0
,0
,26
,0
,0
,6
,1
,6
,0
,72
,1
,6
,0
,10
,0
,5
,0
,8
,2
,11
,0
,38
,0
,6
,0
,9
,2
,0
,0
,26
,0
,1
,0
,13
,0
,1
,1
,241
,80
,0
,770
,0
,22
,1
,0
,35
,0
,127
,0
,2
,0
,0
,34
,2
,0
,4
,0
,0
,11
,29
,14
,0
,0
,13
,33
,0
,11
,0
,0
,1
,3
,12
,2
,6
,0
,2
,1
,851
,1
,0
,0
,139
,1
,95
,1
,0
,0
,28
,2
,55
,0
,0
,0
,0
,223
,0
,0
,7
,0
,15
,0
,34
,0
,2
,0
,0
,1
,80
,0
,4
,22
,126
,19
,0
,0
,0
,19
,0
,156
,4
,37
,6
,806
,1
,74
,0
,6
,0
,1
,0
,16
,9
,1
,21
,0
,71
,0
,11
,1
,37
,0
,0
,10
,23
,0
,0
,8
,0
,46
,0
,23
,0
,7
,2
,2
,196
,0
,35
,0
,196
,423
,1
,27
,0
,2
,1
,61
,23
,0
,36
,1
,0
,53
,0
,0
,11
,7
,20
,0
,12
,3
,25
,31
,0
,25
,2
,178
,0
,0
,0
,0
,2
,30
,0
,20
,22
,0
,1
,17
,0
,0
,0
,0
,12
,5
,27
,2
,418
,0
,58
,0
,154
,32
,0
,129
,0
,45
,0
,15
,8
,38
,17
,1
,0
,14
,5
,7
,0
,32
,0
,0
,23
,0
,27
,0
,18
,13
,647
,1
,9
,99
,0
,7
,0
,9
,0
,37
,43
,2
,53
,0
,0
,28
,0
,131
,2
,1
,2
,58
,0
,0
,43
,0
,875
,0
,1505
,0
,3
,0
,28
,1
,116
,1
,7
,0
,918
,16
,21
,37
,5
,0
,0
,0
,103
,6
,29
,0
,18
,38
,0
,42
,3
,0
,14
,0
,101
,0
,35
,0
,93
,0
,7
,57
,1
,106
,2
,27
,0
,2
,445
,13
,1
,18
,0
,93
,0
,23
,0
,12
,0
,0
,17
,1
,100
,6
,4
,12
,3
,0
,0
,4
,28
,7
,6
,1
,10
,1
,0
,11
,0
,0
,2
,0
,0
,0
,30
,1
,6
,54
,0
,1
,64
,0
,1
,0
,0
,0
,131
,6
,0
,568
,4
,2
,1
,0
,1
,3
,3
,1
,3
,0
,1
,0
,30
,0
,0
,70
,3
,0
,25
,0
,0
,4
,0
,0
,12
,1
,0
,69
,0
,0
,0
,71
,1
,0
,1
,1
,1
,22
,0
,77
,0
,1
,0
,0
,0
,26
,6
,2
,1
,92
,202
,4
,0
,17
,1
,8
,74
,1
,207
,182
,1
,22
,1
,5
,16
,3
,0
,42
,0
,25
,0
,0
,51
,33
,20
,26
,22
,0
,102
,8
,3
,5
,0
,1
,1
,3
,59
,26
,2
,0
,20
,11
,204
,2
,19
,700
,20
,39
,1
,0
,12
,12
,51
,1
,4
,0
,6
,0
,0
,0
,98
,1
,2532
,1
,0
,514
,0
,0
,174
,10
,129
,1
,0
,0
,5
,0
,0
,33
,0
,74
,97
,11
,2
,0
,1
,0
,37
,0
,0
,6
,6
,0
,7
,0
,31
,5
,0
,47
,0
,3
,13
,0
,0
,0
,19
,0
,44
,0
,0
,3
,7
,0
,61
,6
,417
,2
,203
,58
,8
,5
,1
,7
,0
,34
,0
,0
,0
,0
,5
,1
,0
,3
,0
,0
,11
,6
,0
,0
,21
,1
,2
,0
,0
,0
,1
,0
,7
,94
,0
,42
,1
,99
,0
,51
,28
,26
,2
,561
,6
,21
,0
,7
,0
,13
,0
,0
,0
,0
,58
,0
,3
,0
,12
,0
,10
,0
,12
,0
,11
,2
,5
,0
,3
,0
,44
,0
,0
,1
,7
,0
,0
,12
,7
,27
,1
,0
,4
,0
,23
,5
,0
,0
,3
,1
,1
,5
,0
,4
,2
,48
,0
,4
,0
,6
,54
,0
,0
,10
,1
,2
,10
,152
,1
,21
,29
,0
,11
,63
,23
,5
,4
,30
,2
,7
,11
,0
,1
,0
,0
,0
,28
,1
,2
,32
,12
,81
,0
,0
,9
,0
,20
,0
,1
,10
,1
,4
,0
,60
,0
,96
,3
,372
,0
,427
,47
,0
,0
,0
,11
,0
,0
,47
,70
,0
,0
,0
,0
,4
,71
,0
,0
,96
,107
,0
,6
,608
,0
,249
,0
,0
,0
,12
,0
,446
,0
,1567
,3
,1
,0
,9
,20
,0
,1
,5
,0
,0
,0
,20
,0
,16
,26
,2
,42
,1
,0
,60
,5
,0
,24
,0
,5
,14
,0
,8
,0
,69
,3
,3
,8
,0
,0
,22
,3
,0
,1
,16
,5
,68
,0
,68
,304
,107
,199
,1
,0
,0
,61
,0
,1
,0
,11
,0
,1
,17
,0
,3
,8
,0
,9
,0
,41
,8
,70
,125
,0
,805
,234
,47
,0
,98
,47
,0
,162
,5
,50
,37
,1
,0
,58
,0
,0
,0
,0
,17
,8
,675
,0
,51
,7
,69
,0
,75
,4
,55
,0
,0
,0
,35
,17
,0
,0
,87
,0
,52
,12
,41
,8
,0
,0
,12
,189
,1
,6
,0
,4
,0
,65
,18
,70
,1
,9
,1
,3
,16
,0
,56
,10
,51
,1
,1165
,2
,0
,14
,1
,0
,209
,1
,0
,431
,2
,63
,1
,49
,3
,0
,24
,0
,45
,0
,1
,3
,142
,0
,88
,3
,5
,40
,5
,1
,16
,30
,10
,2
,4
,1
,29
,0
,14
,325
,59
,26
,22
,9
,2
,104
,504
,19
,7
,3
,3
,0
,1
,7
,13
,1
,0
,17
,25
,0
,12
,12
,2
,27
,1
,104
,13
,3
,0
,25
,0
,0
,23
,0
,15
,0
,0
,6
,14
,5
,114
,1
,76
,0
,10
,14
,366
,7
,112
,0
,1
,4
,89
,0
,0
,0
,0
,0
,78
,14
,0
,119
,6
,5
,100
,1
,485
,0
,34
,0
,106
,0
,136
,0
,23
,0
,0
,2
,49
,196
,0
,38
,1
,1
,0
,32
,0
,30
,0
,0
,37
,1
,9
,0
,55
,0
,35
,0
,169
,165
,0
,30
,20
,9
,10
,12
,0
,0
,0
,22
,0
,0
,99
,1
,4
,0
,34
,0
,7
,0
,5
,6
,0
,170
,0
,32
,0
,0
,23
,0
,30
,2
,3
,121
,13
,2
,6
,0
,9
,28
,3
,24
,9
,72
,1
,88
,1
,55
,19
,0
,1
,0
,0
,0
,32
,28
,0
,7
,0
,0
,15
,1
,3
,16
,7
,2
,751
,161
,3
,5
,0
,33
,0
,32
,0
,76
,22
,20
,15
,0
,0
,4
,0
,0
,26
,3
,50
,43
,30
,36
,35
,0
,21
,12
,3
,9
,1
,7
,18
,12
,0
,12
,0
,4
,2
,0
,0
,39
,0
,24
,0
,2
,0
,21
,53
,5
,36
,0
,2
,1
,3
,7
,18
,5
,21
,10
,9
,1
,102
,1
,0
,0
,30
,0
,0
,27
,0
,64
,2
,8
,19
,0
,31
,14
,45
,456
,97
,69
,873
,564
,0
,1116
,1
,88
,0
,22
,0
,1
,43
,10
,0
,3
,0
,0
,1
,4
,0
,2
,4
,0
,14
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,0
,1
,0
,2
,0
,1
,0
,5
,0
,2
,6
,9
,0
,77
,12
,6
,21
,0
,2
,6
,9
,0
,1
,7
,0
,21
,1
,70
,116
,0
,0
,50
,52
,6
,1
,4
,0
,5
,7
,55
,4
,1
,23
,0
,11
,0
,6
,54
,0
,10
,18
,0
,0
,0
,1
,124
,0
,0
,0
,277
,36
,28
,22
,325
,1
,193
,0
,9
,0
,215
,23
,5
,39
,27
,1
,0
,27
,15
,0
,0
,6
,0
,1
,1
,210
,5
,402
,6
,20
,1
,0
,30
,0
,25
,9
,8
,4
,48
,0
,13
,0
,5
,0
,14
,0
,83
,10
,29
,0
,0
,0
,9
,1
,5
,0
,0
,0
,16
,58
,4
,0
,0
,1
,0
,6
,0
,1
,0
,17
,29
,4
,63
,0
,67
,0
,0
,63
,4
,474
,46
,4
,161
,1
,2
,1
,0
,2
,23
,0
,6
,0
,265
,0
,22
,9
,0
,0
,1177
,0
,148
,57
,1
,0
,0
,18
,0
,302
,1
,1
,107
,1
,161
,0
,1
,10
,607
,0
,7
,12
,0
,9
,0
,1
,0
,213
,1
,9
,1
,57
,0
,7
,1
,189
,5
,143
,0
,214
,238
,70
,0
,10
,0
,34
,77
,0
,2
,76
,0
,10
,5
,0
,1
,4
,0
,19
,0
,3
,0
,196
,1
,1
,0
,9
,19
,2
,25
,2
,58
,18
,2
,2
,1
,3
,8
,62
,2
,16
,0
,0
,20
,1
,0
,26
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,28
,48
,24
,5
,149
,2
,9
,2
,41
,0
,4
,0
,0
,266
,2
,414
,0
,21
,9
,109
,0
,0
,1
,21
,0
,18
,0
,0
,80
,1
,0
,1
,11
,5
,24
,0
,0
,0
,0
,0
,2
,0
,35
,0
,0
,1
,0
,0
,0
,1
,0
,0
,245
,472
,1
,2
,10
,1
,4
,25
,0
,2
,8
,79
,0
,12
,0
,156
,6
,29
,5
,0
,5
,64
,0
,0
,1
,0
,1
,0
,25
,4
,9
,2
,249
,0
,0
,0
,1
,82
,6
,5
,0
,1079
,0
,262
,26
,136
,184
,2
,1
,2
,0
,4
,11
,1
,1
,2
,0
,18
,20
,0
,0
,17
,2
,21
,0
,127
,34
,0
,42
,16
,18
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,2
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,0
,0
,2
,101
,9
,149
,10
,0
,26
,3
,23
,0
,691
,7
,173
,0
,55
,2
,70
,0
,14
,1
,0
,22
,0
,0
,16
,0
,88
,2
,177
,40
,1
,166
,7
,28
,1
,445
,3
,10
,8
,0
,64
,1
,100
,0
,0
,13
,0
,0
,21
,0
,59
,32
,0
,19
,1
,2
,0
,1
,0
,11
,0
,20
,559
,42
,211
,19
,1
,171
,0
,89
,19
,5
,72
,0
,6
,1
,45
,7
,5
,0
,7
,12
,141
,17
,6
,22
,0
,2
,58
,6
,174
,0
,48
,0
,28
,0
,18
,304
,0
,81
,0
,180
,355
,0
,103
,0
,143
,0
,17
,0
,2
,0
,1
,0
,4
,0
,2
,0
,1
,0
,1
,0
,1388
,0
,4
,9
,15
,1
,11
,3
,0
,13
,0
,260
,0
,8
,1
,0
,0
,4
,33
,2
,1
,9
,6
,6
,1
,67
,5
,47
,1
,1
,6
,0
,23
,0
,7
,3
,0
,4
,0
,1
,0
,0
,60
,2
,0
,23
,3
,6
,6
,0
,663
,13
,86
,0
,22
,3
,0
,57
,2
,2
,61
,17
,0
,0
,1
,15
,24
,5
,2
,64
,0
,0
,9
,0
,91
,0
,605
,3
,99
,34
,10
,1
,1
,21
,0
,6
,0
,127
,0
,2
,2
,2
,67
,2
,1
,0
,2
,0
,2
,0
,103
,0
,20
,0
,17
,0
,873
,1
,14
,7
,5
,36
,0
,25
,0
,6
,0
,3
,0
,1
,15
,18
,0
,4
,0
,18
,11
,0
,2
,2
,41
,28
,14
,8
,7
,0
,0
,9
,8
,0
,6
,1
,23
,0
,4
,9
,8
,7
,0
,15
,0
,0
,0
,0
,2
,0
,108
,1
,84
,0
,50
,4
,6
,18
,3
,1
,0
,0
,10
,0
,0
,46
,112
,2
,5
,0
,0
,1
,3
,0
,4
,10
,2
,2
,0
,0
,172
,5
,0
,8
,0
,69
,0
,19
,6
,19
,50
,19
,5
,1
,23
,0
,0
,0
,0
,0
,124
,1
,1
,3671
,0
,1
,3
,20
,0
,45
,13
,22
,2
,2
,3
,0
,11
,11
,0
,10
,16
,45
,1
,5
,2
,3
,42
,49
,0
,2
,0
,0
,1
,9
,0
,3
,10
,1
,31
,0
,17
,0
,1
,64
,0
,0
,26
,1
,159
,3
,2
,18
,2
,1
,758
,0
,13
,0
,0
,20
,0
,0
,8
,1
,0
,0
,39
,2
,1
,0
,0
,6
,0
,4
,5
,0
,13
,9
,1
,0
,38
,34
,0
,0
,59
,6
,7
,15
,0
,27
,1
,0
,54
,7
,25
,0
,0
,1
,156
,0
,0
,35
,1
,7
,18
,0
,604
,1
,0
,24
,0
,0
,0
,35
,1
,62
,5
,1
,4
,1
,0
,124
,0
,0
,0
,252
,0
,0
,6
,0
,0
,0
,0
,837
,0
,0
,0
,2
,0
,0
,0
,2
,0
,2
,0
,20
,0
,0
,11
,1
,0
,1
,42
,4
,0
,0
,0
,6
,0
,42
,0
,0
,10
,0
,1
,0
,20
,5
,3
,2
,4
,0
,14
,0
,1
,0
,0
,0
,2
,0
,11
,11
,17
,89
,15
,126
,186
,0
,31
,128
,10
,0
,3
,17
,46
,1614
,197
,2
,1
,888
,5
,1
,2
,4
,64
,132
,0
,11
,22
,2
,0
,0
,5
,0
,11
,1
,1020
,0
,0
,177
,0
,0
,2
,1
,0
,3
,6
,1
,0
,8
,0
,12
,0
,0
,16
,1
,17
,0
,5
,0
,22
,0
,0
,2
,0
,0
,579
,0
,786
,82
,9
,24
,2
,24
,12
,0
,0
,0
,0
,0
,0
,0
,0
,0
,1
,8
,2
,1
,1
,0
,104
,12
,22
,30
,0
,0
,0
,29
,1
,0
,0
,0
,0
,1
,0
,0
,0
,14
,0
,0
,0
,86
,15
,4
,13
,8
,5
,40
,6
,571
,0
,0
,0
,5
,46
,0
,11
,3
,0
,21
,0
,0
,20
,0
,0
,4
,1
,0
,0
,5
,59
,0
,0
,8
,38
,0
,0
,0
,3
,300
,0
,2
,0
,11
,0
,0
,0
,33
,0
,0
,0
,45
,0
,0
,0
,141
,0
,57
,32
,0
,503
,4
,20
,26
,23
,0
,0
,0
,0
,0
,8
,0
,9
,1
,5
,9
,10
,0
,7
,0
,0
,20
,1
,0
,6
,84
,12
,4
,0
,320
,12
,45
,7
,1
,0
,6
,3
,0
,0
,4
,13
,21
,0
,25
,31
,149
,10
,14
,833
,5
,294
,940
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,0
,0
,0
,0
,1
,0
,0
,0
,1
,0
,0
,0
,439
,0
,0
,0
,69
,5
,8
,238
,0
,0
,0
,0
,0
,0
,611
,0
,2
,0
,0
,0
,11
,6
,41
,1
,7
,10
,2
,3
,9
,2
,3
,6
,18
,13
,155
,0
,16
,1
,0
,11
,5
,0
,2
,5
,12
,14
,0
,48
,0
,0
,0
,11
,7
,3
,1
,0
,1
,42
,283
,16
,3
,49
,6
,0
,0
,2
,82
,0
,0
,1
,0
,2
,3
,2
,1
,36
,36
,16
,0
,7
,17
,2
,2
,4
,0
,147
,13
,56
,1
,3
,0
,20
,109
,0
,0
,1
,1
,5
,18
,41
,105
,47
,654
,0
,0
,8
,0
,28
,8
,4
,78
,3
,0
,0
,2
,1
,71
,0
,3
,42
,10
,86
,21
,17
,0
,28
,0
,8
,37
,159
,5
,0
,51
,16
,0
,1
,68
,3
,7
,2
,4
,6
,5
,7
,8
,5
,7
,61
,85
,0
,50
,12
,1
,0
,0
,0
,20
,55
,0
,0
,0
,1
,0
,0
,0
,0
,5
,9
,12
,12
,30
,30
,265
,23
,1
,0
,2
,9
,158
,0
,10
,0
,0
,21
,53
,1
,28
,11
,12
,84
,0
,0
,1
,6
,27
,2
,2403
,23
,20
,205
,1
,55
,127
,7
,1
,30
,39
,4
,1
,1
,10
,26
,25
,26
,1
,0
,52
,7
,0
,5
,16
,27
,1
,9
,20
,115
,34
,19
,3
,6
,3
,11
,0
,5
,2
,3
,0
,5
,1
,16
,3
,0
,1
,2
,0
,1
,2
,4
,39
,1
,650
,0
,0
,8
,30
,12
,25
,40
,1
,0
,75
,7
,1
,40
,1
,4
,49
,1
,0
,21
,1
,40
,2
,9
,7
,243
,124
,0
,2
,1
,1
,67
,3
,80
,14
,105
,1
,2
,3
,0
,0
,0
,3
,1
,2
,3
,62
,0
,571
,23
,32
,1
,75
,45
,2
,0
,165
,0
,0
,25
,1
,0
,1
,1
,0
,48
,7
,52
,2
,0
,20
,0
,0
,20
,12
,5
,62
,0
,844
,0
,0
,17
,0
,0
,38
,0
,0
,1011
,0
,463
,30
,18
,380
,2
,2
,46
,0
,0
,268
,0
,0
,7
,2
,0
,0
,35
,0
,0
,0
,0
,342
,103
,178
,4
,1
,5
,7
,5
,0
,12
,8
,3
,8
,12
,107
,0
,8
,0
,0
,0
,0
,0
,0
,2
,3
,0
,0
,0
,3
,0
,0
,0
,112
,125
,0
,1
,77
,0
,0
,0
,16
,6
,425
,32
,1
,13
,339
,0
,2
,0
,28
,1
,1
,6
,3
,0
,2
,1
,0
,0
,10
,0
,0
,28
,0
,0
,0
,6
,2
,19
,13
,14
,18
,11
,3
,0
,2
,30
,11
,4
,0
,6
,2
,4
,0
,0
,0
,11
,15
,1
,126
,1
,37
,0
,0
,0
,52
,3
,24
,21
,20
,42
,267
,6
,0
,0
,275
,5
,0
,17
,84
,122
,0
,0
,4
,80
,0
,0
,0
,5
,0
,0
,0
,27
,0
,0
,0
,2
,0
,0
,0
,0
,6
,0
,0
,0
,42
,0
,0
,3
,3
,8
,2
,0
,2
,27
,6
,3
,58
,29
,23
,145
,592
,0
,0
,0
,15
,0
,0
,0
,2
,0
,0
,0
,4
,0
,0
,0
,1
,0
,0
,0
,17
,0
,51
,23
,247
,0
,84
,20
,1
,118
,5
,1
,16
,91
,12
,428
,0
,10
,5
,1
,571
,0
,2
,0
,818
,643
,0
,0
,0
,730
,35
,10
,4
,20
,35
,0
,0
,0
,20
,10
,161
,0
,3
,29
,5
,0
,1
,29
,0
,0
,0
,45
,1
,6
,14
,14
,62
,536
,119
,0
,0
,0
,1
,0
,0
,0
,24
,0
,0
,0
,32
,128
,0
,0
,0
,325
,1
,1
,47
,66
,0
,0
,26
,0
,19
,2
,70
,209
,0
,0
,15
,0
,0
,3
,0
,0
,4
,0
,0
,0
,0
,6
,5
,28
,20
,61
,1
,15
,47
,4
,1
,72
,2
,4
,131
,1
,1
,5
,0
,0
,0
,19
,7
,44
,93
,7
,57
,19
,0
,40
,13
,11
,21
,7
,279
,1
,0
,50
,12
,26
,61
,0
,12
,53
,7
,3
,1
,0
,0
,1
,10
,23
,4
,1
,2
,0
,144
,1
,30
,14
,26
,10
,1
,14
,78
,35
,3
,24
,346
,1
,8
,5
,0
,28
,5
,18
,1
,4
,17
,7
,4
,4
,16
,9
,4
,17
,1
,18
,8
,0
,0
,22
,11
,35
,0
,0
,0
,15
,19
,13
,25
,94
,563
,0
,90
,690
,33
,329
,0
,1
,25
,176
,1
,0
,482
,1
,2
,23
,0
,1
,26
,84
,58
,18
,7
,2
,4
,19
,20
,0
,0
,2
,4
,0
,22
,0
,0
,0
,32
,12
,8
,17
,23
,3
,64
,6
,11
,11
,58
,7
,0
,24
,46
,36
,3
,7
,4
,5
,39
,126
,91
,20
,22
,56
,152
,49
,134
,46
,0
,0
,0
,44
,0
,0
,46
,63
,0
,5
,0
,60
,6
,31
,4
,2
,4
,0
,4
,4
,7
,3
,24
,0
,13
,0
,5
,0
,22
,2
,1
,36
,1
,0
,0
,2
,0
,23
,96
,2
,5
,0
,0
,0
,0
,0
,36
,35
,4
,18
,0
,3
,1
,0
,0
,8
,5
,41
,47
,16
,8
,1
,12
,8
,5
,0
,7
,10
,1
,21
,1
,8
,18
,38
,4
,23
,27
,39
,4
,0
,0
,26
,14
,1
,0
,0
,0
,9
,0
,0
,0
,2
,0
,0
,0
,15
,6
,45
,3
,51
,0
,0
,9
,0
,1
,0
,133
,0
,91
,29
,14
,1
,14
,1
,4
,1
,5
,11
,23
,0
,0
,38
,0
,126
,0
,0
,122
,0
,23
,2
,9
,0
,35
,166
,16
,34
,98
,318
,14
,31
,27
,0
,24
,7
,20
,4
,0
,0
,24
,0
,0
,0
,3
,32
,9
,0
,0
,0
,1
,45
,1
,2
,0
,1
,1
,3
,67
,9
,4
,9
,0
,230
,0
,0
,0
,4
,211
,4
,0
,323
,1
,0
,23
,2
,0
,401
,0
,0
,0
,986
,2
,7
,0
,0
,328
,208
,52
,1003
,0
,0
,0
,22
,40
,46
,2
,8
,4
,1
,8
,5
,185
,9
,8
,8
,0
,0
,405
,2
,1
,1
,1
,0
,8
,5
,43
,0
,3
,36
,8
,0
,0
,37
,2
,18
,0
,42
,0
,0
,15
,1
,0
,15
,0
,2
,30
,4
,2
,0
,0
,0
,2
,0
,2
,1
,0
,38
,0
,0
,1
,38
,18
,2
,3
,35
,0
,0
,7
,0
,6
,1
,26
,11
,1
,4
,2
,2
,11
,0
,93
,3
,12
,11
,38
,46
,4
,6
,7
,243
,0
,37
,0
,0
,0
,4
,78
,8
,4
,1
,0
,10
,117
,10
,23
,31
,10
,1
,4
,0
,4
,34
,7
,1
,2
,0
,8
,15
,14
,4
,7
,11
,0
,74
,15
,17
,3
,14
,8
,0
,0
,3
,1
,24
,5
,25
,4
,6
,5
,6
,21
,4
,4
,59
,0
,0
,0
,2
,9
,1
,4
,0
,0
,0
,3
,14
,6
,73
,12
,30
,10
,81
,6
,29
,29
,26
,25
,2
,19
,10
,7
,2
,36
,11
,18
,3
,11
,25
,19
,17
,11
,5
,10
,1
,39
,5
,45
,38
,143
,1
,0
,0
,9
,11
,8
,45
,5
,2
,42
,53
,7
,117
,575
,1
,123
,1
,0
,0
,182
,2
,0
,0
,48
,0
,0
,0
,66
,18
,0
,0
,0
,843
,24
,19
,10
,78
,0
,3
,0
,0
,0
,40
,0
,170
,0
,7
,183
,3
,0
,5
,37
,11
,10
,0
,82
,7
,30
,6
,0
,552
,0
,10
,10
,42
,0
,224
,13
,111
,8
,5
,5
,0
,114
,1
,28
,3
,102
,0
,3
,14
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,34
,48
,0
,287
,5
,71
,52
,8
,121
,0
,0
,0
,366
,0
,8
,69
,25
,498
,0
,0
,0
,64
,5
,27
,23
,32
,0
,8
,27
,2
,2
,94
,51
,108
,1
,0
,0
,0
,38
,1
,26
,41
,136
,36
,7
,54
,79
,17
,10
,8
,579
,0
,0
,0
,0
,1
,0
,5
,0
,30
,0
,0
,12
,13
,9
,16
,1
,0
,3
,0
,0
,2
,1
,2
,54
,0
,5
,8
,0
,1
,30
,0
,36
,7
,506
,0
,9
,27
,4
,1
,9
,8
,236
,72
,3
,0
,30
,2
,0
,26
,93
,29
,14
,14
,2
,58
,167
,15
,37
,973
,0
,49
,43
,0
,105
,0
,190
,4
,0
,2
,158
,13
,11
,74
,11
,25
,57
,119
,71
,0
,0
,0
,76
,2
,14
,23
,0
,4
,0
,12
,12
,38
,13
,23
,40
,0
,13
,0
,3
,1
,18
,11
,78
,3
,15
,0
,1
,21
,109
,96
,2
,0
,1
,244
,127
,6
,4
,434
,60
,0
,0
,6
,0
,11
,1
,0
,18
,27
,7
,52
,8
,3
,63
,2
,8
,26
,8
,1
,6
,0
,0
,6
,9
,2
,167
,18
,0
,3
,1
,5
,7
,0
,7
,5
,35
,23
,0
,15
,14
,18
,0
,1
,0
,54
,4
,304
,11
,153
,3
,0
,0
,68
,18
,0
,1
,23
,5
,1
,5
,18
,3
,52
,27
,17
,14
,0
,0
,0
,6
,0
,32
,5
,4
,5
,0
,0
,0
,23
,2
,9
,13
,14
,2
,32
,23
,38
,222
,13
,0
,0
,23
,1
,62
,0
,0
,34
,38
,402
,0
,0
,16
,4
,13
,0
,0
,1
,0
,1
,37
,39
,1
,6
,0
,1
,9
,34
,29
,8
,24
,141
,13
,5
,0
,33
,10
,0
,3
,0
,6
,0
,0
,0
,0
,0
,0
,1
,28
,53
,882
,0
,0
,0
,86
,0
,0
,0
,6
,1
,0
,0
,0
,0
,40
,0
,0
,0
,346
,22
,6
,758
,15
,2
,16
,13
,0
,22
,20
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,0
,2
,19
,0
,0
,0
,1
,0
,0
,3
,63
,0
,0
,0
,2
,0
,0
,0
,0
,0
,3
,99
,0
,0
,0
,19
,2
,0
,12
,1
,12
,4
,1
,2
,0
,0
,0
,0
,0
,11
,68
,25
,4
,11
,0
,7
,1
,0
,8
,0
,63
,20
,1
,21
,0
,16
,1
,0
,21
,12
,6
,164
,34
,27
,15
,21
,3
,4
,5
,325
,1
,0
,19
,6
,0
,39
,3
,2
,17
,11
,31
,0
,0
,0
,26
,0
,0
,45
,0
,6
,3
,0
,0
,7
,0
,4
,21
,74
,7
,10
,0
,0
,20
,0
,25
,0
,0
,0
,58
,5
,2
,1
,2
,0
,0
,26
,5
,15
,5
,1
,0
,0
,0
,1
,0
,1
,0
,43
,1
,1
,1
,8
,5
,54
,82
,121
,2
,51
,267
,41
,4
,43
,0
,6
,6
,0
,7
,15
,47
,27
,128
,0
,1
,30
,55
,12
,6
,2
,0
,0
,11
,0
,0
,2
,15
,1
,0
,0
,2
,6
,1
,2
,3
,96
,52
,1
,4
,17
,20
,12
,31
,8
,508
,2
,59
,0
,49
,24
,24
,0
,20
,0
,32
,0
,3
,0
,33
,20
,61
,21
,10
,20
,32
,46
,43
,1
,3
,25
,9
,1
,1
,0
,6
,23
,6
,5
,0
,0
,0
,4
,0
,19
,0
,0
,0
,49
,0
,0
,33
,120
,0
,108
,1
,433
,13
,18
,11
,78
,1
,11
,3
,3
,0
,0
,13
,5
,9
,1
,9
,77
,0
,0
,6
,0
,13
,52
,12
,0
,0
,0
,23
,0
,9
,1
,0
,0
,35
,21
,0
,0
,0
,5
,239
,0
,46
,0
,812
,148
,0
,0
,0
,90
,1
,1
,1
,25
,0
,70
,0
,149
,3
,8
,7
,0
,0
,807
,0
,0
,199
,0
,1
,3
,0
,1099
,0
,0
,0
,210
,5
,244
,157
,41
,179
,10
,18
,0
,1
,0
,0
,19
,33
,0
,12
,2
,1
,5
,12
,6
,0
,0
,22
,15
,0
,3
,12
,23
,5
,31
,7
,4
,17
,0
,0
,14
,0
,0
,0
,0
,1
,1
,0
,0
,0
,2
,0
,0
,20
,20
,16
,2
,0
,0
,2
,114
,4
,0
,9
,496
,6
,0
,0
,14
,1
,78
,166
,89
,23
,1
,0
,2
,11
,4
,5
,16
,0
,0
,15
,8
,0
,0
,264
,37
,418
,1
,33
,23
,81
,45
,14
,14
,9
,36
,9
,0
,17
,1
,17
,0
,0
,0
,14
,21
,15
,7
,1
,71
,0
,0
,0
,393
,68
,89
,3
,4
,8
,29
,10
,3
,0
,0
,0
,0
,0
,37
,20
,1
,15
,0
,0
,0
,0
,0
,0
,0
,77
,0
,1
,0
,2
,0
,25
,20
,1
,26
,6
,33
,12
,8
,26
,0
,4
,0
,32
,2
,10
,235
,790
,264
,44
,0
,227
,79
,0
,687
,405
,300
,0
,19
,58
,35
,7
,20
,20
,3
,14
,1
,8
,7
,12
,40
,0
,0
,0
,1
,2
,1
,17
,33
,116
,13
,528
,1
,85
,0
,0
,13
,2
,43
,2
,433
,111
,1
,0
,43
,0
,1
,623
,24
,4
,159
,79
,0
,0
,92
,1
,2
,46
,0
,1
,26
,0
,0
,0
,1
,0
,18
,9
