FIC,Non_FIC
1160.00,.00
6.00,14.00
595.00,.00
560.00,2.00
4155.00,.00
35.00,1295.00
94.00,.00
1459.00,32.00
199.00,.00
11.00,10.00
5.00,.00
89.00,24.00
3494.00,.00
7163.00,4.00
1075.00,.00
660.00,14.00
323.00,.00
8024.00,229.00
175.00,.00
160.00,9.00
196.00,.00
75.00,1.00
66.00,.00
1.00,7639.00
228.00,.00
802.00,8.00
68.00,.00
11.00,3.00
61.00,.00
4749.00,11.00
1012.00,.00
75.00,8.00
235.00,.00
1414.00,47.00
245.00,.00
156.00,1241.00
927.00,.00
16.00,8.00
86.00,.00
1488.00,33.00
1124.00,.00
4360.00,50.00
20.00,.00
1222.00,56.00
1421.00,.00
229.00,5.00
1291.00,.00
704.00,13.00
797.00,.00
238.00,6.00
154.00,.00
3958.00,1286.00
146.00,.00
78.00,3.00
2425.00,.00
51.00,23.00
313.00,.00
425.00,9.00
980.00,.00
26.00,2932.00
561.00,.00
958.00,20.00
49.00,.00
1468.00,3.00
2474.00,.00
794.00,138.00
577.00,.00
668.00,19.00
1097.00,.00
67.00,2.00
62.00,18.00
47.00,5713.00
986.00,.00
6.00,9.00
15.00,.00
171.00,5.00
9.00,.00
131.00,10.00
43.00,.00
1368.00,907.00
1207.00,.00
151.00,157.00
1734.00,.00
282.00,324.00
820.00,.00
5.00,2654.00
226.00,.00
905.00,21.00
235.00,.00
63.00,4425.00
10.00,.00
58.00,1447.00
1311.00,.00
1667.00,7.00
62.00,.00
1411.00,69.00
3946.00,.00
113.00,14.00
186.00,.00
517.00,5.00
645.00,.00
1360.00,2809.00
1487.00,.00
759.00,1185.00
1054.00,.00
2732.00,4462.00
1823.00,.00
2199.00,11.00
164.00,.00
5.00,38.00
279.00,.00
564.00,2708.00
325.00,.00
1642.00,330.00
104.00,.00
25.00,2710.00
143.00,.00
120.00,4305.00
1210.00,.00
514.00,8.00
2502.00,.00
1089.00,76.00
85.00,.00
2.00,48.00
299.00,.00
463.00,6.00
416.00,.00
182.00,70.00
44.00,.00
141.00,1176.00
109.00,.00
542.00,206.00
788.00,.00
214.00,2830.00
1050.00,.00
2060.00,73.00
1101.00,.00
1451.00,7016.00
55.00,.00
110.00,164.00
1201.00,.00
36.00,21.00
4333.00,.00
137.00,1228.00
3949.00,.00
2726.00,124.00
295.00,.00
762.00,6.00
900.00,.00
947.00,35.00
74.00,.00
83.00,67.00
4438.00,.00
503.00,13.00
748.00,.00
846.00,1292.00
503.00,.00
43.00,5.00
1352.00,.00
264.00,9.00
558.00,.00
1055.00,1262.00
1422.00,.00
1797.00,1.00
677.00,.00
251.00,174.00
143.00,.00
2635.00,1.00
388.00,.00
2548.00,5.00
1408.00,.00
462.00,34.00
1110.00,.00
