FIC,Non_FIC
281.93,246.00
703.67,796.00
453.78,327.00
414.69,252.00
919.00,1337.00
279.00,400.00
482.20,412.67
206.67,671.33
107.00,617.00
722.50,1050.75
62.50,257.00
137.50,214.00
386.00,1238.00
155.17,824.50
297.00,384.50
560.00,1143.00
234.67,448.00
253.17,3700.00
427.00,434.20
790.43,257.00
389.50,311.67
808.00,3295.00
205.00,929.33
27.00,517.71
645.50,1226.00
99.40,184.00
455.50,938.00
373.67,272.00
1770.00,415.00
370.00,560.00
92.50,2711.00
357.64,504.50
453.22,443.67
846.67,581.00
472.25,290.00
198.60,112.00
314.50,64.50
612.25,1038.60
1198.33,437.00
759.50,781.00
594.25,925.50
681.33,130.50
815.50,606.00
252.73,151.00
892.00,940.50
515.33,604.00
375.38,470.90
323.75,319.00
871.50,163.00
620.00,763.00
497.56,476.20
217.75,371.00
468.67,284.00
680.67,450.25
534.00,151.00
454.00,584.50
422.78,176.00
527.00,620.00
530.83,64.00
614.05,128.00
355.67,1642.00
422.65,1455.50
488.82,79.00
405.00,154.50
462.00,505.71
455.25,227.00
544.87,250.50
763.00,110.50
578.50,271.00
210.00,271.00
410.88,1380.00
890.00,94.00
1360.50,1523.00
829.00,421.50
473.22,140.00
859.50,1666.33
442.00,264.16
520.25,384.40
690.30,1217.00
952.50,110.00
1039.22,1190.00
947.50,429.00
564.44,313.33
1075.22,130.00
490.50,121.50
900.00,1165.00
239.89,125.50
958.71,110.00
1501.54,1395.00
353.20,65.50
263.67,197.00
652.50,103.50
840.78,251.67
668.00,816.00
1135.00,994.43
1207.50,454.00
500.36,421.00
1864.00,805.00
935.75,1742.83
602.33,243.44
569.50,125.50
1227.00,101.00
1312.00,436.00
464.17,94.00
717.50,745.33
301.50,111.00
901.00,4023.00
3130.78,795.00
882.33,257.00
488.77,126.00
867.83,461.00
752.80,160.00
774.20,493.50
538.40,1380.50
1269.00,196.75
388.62,252.50
287.00,118.00
494.57,210.00
799.05,699.50
814.26,1047.50
497.55,883.00
799.05,1354.00
814.26,292.00
387.15,328.25
799.05,54.00
457.00,642.00
758.20,6369.00
126.00,194.00
482.00,1901.00
177.67,1391.00
674.00,705.50
679.00,92.00
879.00,407.21
769.00,150.00
706.60,678.00
617.00,1000.50
177.17,336.00
563.00,276.50
553.80,119.67
735.25,396.25
196.00,622.67
988.20,412.50
175.00,370.00
321.12,362.50
507.25,272.00
370.50,491.67
126.00,137.50
743.81,311.00
656.75,227.35
761.00,393.33
1346.00,259.00
256.00,283.07
492.00,204.50
368.00,771.00
232.83,273.00
503.55,329.00
484.88,2808.00
92.00,423.00
346.00,276.60
1132.40,743.00
1522.50,187.75
723.25,436.67
441.40,138.00
843.00,1051.25
1051.00,55.00
1333.71,1019.00
290.85,131.00
586.25,132.00
785.60,712.50
337.15,266.64
713.60,119.00
806.42,1040.00
588.00,814.50
588.00,254.25
414.00,2442.00
1802.50,1630.67
511.67,1343.86
2143.67,357.00
917.00,431.00
589.20,540.22
647.50,272.00
555.60,599.71
784.40,528.00
876.00,292.00
228.06,131.00
489.21,450.50
346.00,845.00
491.87,951.00
670.98,1573.10
636.67,701.00
145.00,902.00
428.66,312.33
485.11,399.67
387.29,1147.00
433.00,929.00
286.29,248.20
356.38,275.00
1073.40,417.14
38.00,868.33
524.20,144.00
456.12,267.50
609.90,1060.50
163.00,2022.33
809.07,315.67
745.50,112.50
172.00,428.00
127.85,2493.00
508.84,299.00
521.33,128.00
113.50,245.50
873.89,894.50
734.11,185.00
391.85,325.00
350.20,281.25
627.17,790.00
436.00,436.00
781.80,769.00
790.67,193.00
513.33,335.00
1097.00,785.33
504.33,76.00
532.14,1575.50
518.14,488.00
847.70,96.00
617.83,673.67
391.25,391.50
230.33,802.00
219.00,1016.67
357.00,206.57
482.50,431.33
417.00,248.00
583.00,678.00
250.25,470.14
1107.00,748.00
1398.33,143.00
670.00,317.00
588.29,221.00
1376.20,521.50
927.25,67.00
1284.67,461.75
549.23,133.75
384.60,760.00
619.13,143.67
514.33,734.33
294.67,362.33
621.50,266.00
33.00,149.00
576.81,310.00
3137.00,855.00
550.11,79.67
710.00,258.20
728.25,321.33
1137.00,99.00
1758.50,426.40
1759.22,1006.50
462.21,398.50
375.83,205.04
1522.25,78.00
564.86,1167.00
1124.00,383.00
672.00,685.80
741.93,358.00
476.25,214.45
615.17,366.00
482.43,205.92
1180.67,124.50
458.00,121.00
474.50,701.67
468.00,200.59
833.00,200.00
351.70,1183.00
801.17,168.00
683.75,324.00
905.75,113.00
151.23,232.00
464.00,914.00
1179.91,318.33
816.87,232.50
473.00,1084.50
117.80,782.50
116.78,171.83
100.23,182.00
112.29,225.00
283.00,307.00
1119.07,656.67
391.67,1667.00
387.40,332.00
782.43,791.00
317.50,123.00
201.00,304.17
545.82,867.00
955.25,204.00
482.00,325.00
492.25,133.67
287.50,506.00
284.50,376.20
1152.62,95.50
183.50,843.80
840.17,437.00
640.38,682.00
933.00,38.00
741.20,225.75
1799.00,305.00
1331.67,795.00
808.00,248.00
757.22,252.00
842.62,191.00
1208.73,377.09
332.00,403.50
1103.60,524.33
1673.00,2216.50
1171.00,689.50
456.00,1714.50
94.67,1067.00
767.89,625.00
128.00,573.40
784.58,386.00
330.36,481.00
552.50,149.00
123.60,567.50
1024.33,734.00
1015.87,1841.00
867.19,450.00
112.00,1484.00
1004.81,264.50
61.50,446.47
1562.40,373.67
490.58,238.50
421.75,332.00
476.50,519.00
437.27,420.25
321.33,471.50
421.00,588.00
1543.50,1031.00
668.00,449.00
196.78,80.00
161.00,367.75
1770.83,158.00
356.00,1696.00
428.00,426.17
383.86,181.00
1141.00,953.79
325.25,57.80
806.50,147.93
627.00,1382.00
536.00,246.17
1025.24,304.74
605.00,176.00
242.50,168.00
498.50,591.33
926.50,269.77
446.80,239.25
703.40,2406.00
1289.00,550.50
503.44,330.00
350.12,328.11
491.75,327.00
559.00,259.00
1425.00,402.00
1002.00,303.67
621.89,348.20
383.40,145.33
159.50,565.00
857.50,230.00
757.40,252.50
454.09,317.00
303.25,390.88
1221.00,99.00
692.00,102.43
502.25,169.50
373.67,524.50
533.22,434.50
416.75,324.00
778.50,654.00
265.00,289.17
302.00,401.00
606.50,908.00
725.18,383.50
488.46,213.83
348.59,300.00
627.91,369.43
671.75,505.33
711.00,68.00
626.75,337.92
497.17,497.00
620.22,304.67
70.83,208.17
367.67,967.00
1048.00,149.80
358.19,346.00
392.20,556.67
235.00,173.20
694.75,689.00
1092.38,314.00
560.67,168.33
905.50,208.00
263.50,625.50
259.12,366.89
470.89,318.56
835.33,655.00
2161.00,301.00
440.50,226.67
1486.75,236.82
125.75,570.50
504.00,193.00
519.95,318.00
415.00,325.27
1127.00,229.22
690.41,328.60
221.50,217.19
402.00,245.67
317.32,185.00
122.00,863.00
369.00,336.00
698.91,333.12
529.50,839.00
138.33,208.00
685.20,100.33
290.50,113.67
679.33,100.33
430.50,131.00
464.21,696.00
681.00,290.00
992.50,284.33
478.69,307.00
723.31,135.67
738.00,36.00
975.00,638.00
610.36,130.80
797.40,154.00
477.12,199.33
455.00,288.00
517.00,229.00
172.00,196.00
325.50,324.55
512.00,308.00
409.67,257.24
253.67,250.67
943.47,716.50
767.24,121.33
518.64,97.80
716.95,217.45
1184.70,34.00
461.40,553.00
446.00,717.00
609.50,245.00
263.71,136.00
2218.67,179.14
266.00,273.60
549.20,123.50
433.00,235.67
617.50,156.25
276.33,236.75
572.70,422.33
952.05,271.80
88.00,499.00
607.72,239.33
868.33,311.67
460.15,371.67
1766.00,376.00
374.60,535.00
586.67,149.67
506.31,198.52
415.56,147.00
989.56,489.00
1290.00,419.00
460.33,136.00
570.00,156.50
607.00,223.67
343.13,266.50
493.50,162.00
226.64,365.00
491.00,389.00
1323.00,90.00
177.00,194.67
399.45,283.80
1409.56,272.00
409.29,368.00
88.00,372.00
665.83,192.00
527.00,83.00
401.86,227.00
609.33,575.57
1539.50,280.00
1126.00,109.00
793.00,326.75
247.50,145.00
1504.00,215.62
475.15,92.00
440.25,49.00
381.00,254.46
1011.08,130.00
251.00,50.00
413.17,318.00
397.50,359.00
158.50,263.75
1670.38,485.00
842.50,244.00
600.67,405.50
669.31,182.29
435.05,379.50
867.50,294.50
978.33,243.50
858.50,365.80
658.00,479.00
584.00,275.67
451.50,289.00
1882.50,165.25
706.00,279.83
292.00,277.75
422.61,248.79
350.25,356.00
638.75,664.00
781.00,128.00
523.00,134.00
472.80,202.50
1059.00,256.67
314.50,791.00
216.69,195.67
946.00,223.00
118.00,632.00
761.33,229.00
572.25,99.50
405.00,193.00
584.50,430.88
321.57,535.00
277.71,324.67
466.24,198.67
826.18,197.33
174.25,378.50
224.00,253.00
438.60,313.80
149.60,350.00
355.25,350.60
538.50,232.17
469.52,276.50
548.00,226.20
843.83,144.17
675.00,211.67
426.50,59.50
408.00,140.00
438.20,420.33
409.00,608.00
408.68,398.50
328.25,343.00
398.33,129.00
1559.62,233.00
649.40,466.00
560.88,747.00
620.00,2629.33
